Vtg,Vds,I
0.35,0.0,0.17,1970794.851,1970794.851
0.35,0.0,0.16,1934736.537,1934736.537
0.35,0.0,0.15,1891446.504,1891446.504
0.35,0.0,0.14,1840099.021,1840099.021
0.35,0.0,0.13,1779822.791,1779822.791
0.35,0.0,0.12,1709712.26,1709712.26
0.35,0.0,0.11,1628853.471,1628853.471
0.35,0.0,0.1,1536365.734,1536365.734
0.35,0.0,0.09,1431460.328,1431460.328
0.35,0.0,0.08,1313517.407,1313517.407
0.35,0.0,0.07,1182181.955,1182181.955
0.35,0.0,0.06,1037478.308,1037478.308
0.35,0.0,0.05,879940.158,879940.158
0.35,0.0,0.04,710709.737,710709.737
0.35,0.0,0.03,531664.759,531664.759
0.35,0.0,0.02,345972.006,345972.006
0.35,0.0,0.01,161603.801,161603.801
0.35,0.0,-0.0,-0.0,-0.0
0.35,0.0,-0.01,-102008.068,-102008.068
0.35,0.0,-0.02,-120601.321,-120601.321
0.35,0.0,-0.03,-80496.241,-80496.241
0.35,0.0,-0.04,-34204.844,-34204.844
0.35,0.0,-0.05,-9408.497,-9408.497
0.35,0.0,-0.06,-1670.291,-1670.291
0.35,0.0,-0.07,-189.995,-189.995
0.35,0.0,-0.08,-13.738,-13.738
0.35,0.0,-0.09,-0.627,-0.627
0.35,0.0,-0.1,-0.018,-0.018
0.35,0.0,-0.11,-0.0,-0.0
0.35,0.0,-0.12,-0.0,-0.0
0.35,0.0,-0.13,-0.0,-0.0
0.35,0.0,-0.14,-0.0,-0.0
0.35,0.0,-0.15,-0.0,-0.0
0.35,0.0,-0.16,-0.0,-0.0
0.35,0.0,-0.17,-0.0,0.0
0.35,0.0,-0.18,-0.0,0.0
0.35,0.0,-0.19,-0.0,0.0
0.35,0.0,-0.2,-0.0,0.0
0.34,0.0,0.4,2080017.768,2080017.768
0.34,0.0,0.39,2080005.007,2080005.007
0.34,0.0,0.38,2079986.233,2079986.233
0.34,0.0,0.37,2079958.612,2079958.612
0.34,0.0,0.36,2079917.983,2079917.983
0.34,0.0,0.35,2079858.227,2079858.227
0.34,0.0,0.34,2079770.364,2079770.364
0.34,0.0,0.33,2079641.219,2079641.219
0.34,0.0,0.32,2079451.497,2079451.497
0.34,0.0,0.31,2079173.006,2079173.006
0.34,0.0,0.3,2006351.136,2006351.136
0.34,0.0,0.29,2005812.311,2005812.311
0.34,0.0,0.28,2077291.788,2077291.788
0.34,0.0,0.27,2076019.813,2076019.813
0.34,0.0,0.26,2074177.184,2074177.184
0.34,0.0,0.25,2071525.268,2071525.268
0.34,0.0,0.24,2067742.593,2067742.593
0.34,0.0,0.23,2062410.365,2062410.365
0.34,0.0,0.22,2055005.525,2055005.525
0.34,0.0,0.21,2044906.443,2044906.443
0.34,0.0,0.2,2031412.83,2031412.83
0.34,0.0,0.19,2013774.655,2013774.655
0.34,0.0,0.18,1991219.075,1991219.075
0.34,0.0,0.17,1962964.929,1962964.929
0.34,0.0,0.16,1928221.603,1928221.603
0.34,0.0,0.15,1886118.9,1886118.9
0.34,0.0,0.14,1835987.517,1835987.517
0.34,0.0,0.13,1776767.416,1776767.416
0.34,0.0,0.12,1707601.25,1707601.25
0.34,0.0,0.11,1627563.926,1627563.926
0.34,0.0,0.1,1535761.027,1535761.027
0.34,0.0,0.09,1431386.015,1431386.015
0.34,0.0,0.08,1313802.24,1313802.24
0.34,0.0,0.07,1182631.294,1182631.294
0.34,0.0,0.06,1037877.794,1037877.794
0.34,0.0,0.05,880048.697,880048.697
0.34,0.0,0.04,710251.018,710251.018
0.34,0.0,0.03,530274.57,530274.57
0.34,0.0,0.02,343381.405,343381.405
0.34,0.0,0.01,158636.966,158636.966
0.34,0.0,-0.0,-0.0,-0.0
0.34,0.0,-0.01,-94987.098,-94987.098
0.34,0.0,-0.02,-107658.499,-107658.499
0.34,0.0,-0.03,-68367.804,-68367.804
0.34,0.0,-0.04,-27507.223,-27507.223
0.34,0.0,-0.05,-7143.425,-7143.425
0.34,0.0,-0.06,-1195.369,-1195.369
0.34,0.0,-0.07,-128.061,-128.061
0.34,0.0,-0.08,-8.718,-8.718
0.34,0.0,-0.09,-0.374,-0.374
0.34,0.0,-0.1,-0.01,-0.01
0.34,0.0,-0.11,-0.0,-0.0
0.34,0.0,-0.12,-0.0,-0.0
0.34,0.0,-0.13,-0.0,-0.0
0.34,0.0,-0.14,-0.0,-0.0
0.34,0.0,-0.15,-0.0,-0.0
0.34,0.0,-0.16,-0.0,-0.0
0.34,0.0,-0.17,-0.0,0.0
0.34,0.0,-0.18,-0.0,0.0
0.34,0.0,-0.19,-0.0,0.0
0.34,0.0,-0.2,-0.0,0.0
0.33,0.0,0.4,2060666.169,2060666.169
0.33,0.0,0.39,2060655.221,2060655.221
0.33,0.0,0.38,2060639.112,2060639.112
0.33,0.0,0.37,2060615.413,2060615.413
0.33,0.0,0.36,2060580.548,2060580.548
0.33,0.0,0.35,2060529.267,2060529.267
0.33,0.0,0.34,2060453.851,2060453.851
0.33,0.0,0.33,2060342.974,2060342.974
0.33,0.0,0.32,2060180.032,2060180.032
0.33,0.0,0.31,2059940.726,2059940.726
0.33,0.0,0.3,2059589.588,2059589.588
0.33,0.0,0.29,2059074.537,2059074.537
0.33,0.0,0.28,2058320.826,2058320.826
0.33,0.0,0.27,2057221.696,2057221.696
0.33,0.0,0.26,2055624.635,2055624.635
0.33,0.0,0.25,2053316.33,2053316.33
0.33,0.0,0.24,2050004.648,2050004.648
0.33,0.0,0.23,2045300.731,2045300.731
0.33,0.0,0.22,2038705.731,2038705.731
0.33,0.0,0.21,2029608.103,2029608.103
0.33,0.0,0.2,2017296.108,2017296.108
0.33,0.0,0.19,2000984.719,2000984.719
0.33,0.0,0.18,1979848.421,1979848.421
0.33,0.0,0.17,1953047.275,1953047.275
0.33,0.0,0.16,1919679.16,1919679.16
0.33,0.0,0.15,1879065.99,1879065.99
0.33,0.0,0.14,1830159.976,1830159.976
0.33,0.0,0.13,1772117.069,1772117.069
0.33,0.0,0.12,1704008.695,1704008.695
0.33,0.0,0.11,1624898.597,1624898.597
0.33,0.0,0.1,1533879.857,1533879.857
0.33,0.0,0.09,1430131.655,1430131.655
0.33,0.0,0.08,1312996.675,1312996.675
0.33,0.0,0.07,1182079.174,1182079.174
0.33,0.0,0.06,1037360.436,1037360.436
0.33,0.0,0.05,879315.337,879315.337
0.33,0.0,0.04,708983.913,708983.913
0.33,0.0,0.03,528047.955,528047.955
0.33,0.0,0.02,339921.811,339921.811
0.33,0.0,0.01,155037.13,155037.13
0.33,0.0,-0.0,-0.0,-0.0
0.33,0.0,-0.01,-87640.034,-87640.034
0.33,0.0,-0.02,-95034.543,-95034.543
0.33,0.0,-0.03,-57343.422,-57343.422
0.33,0.0,-0.04,-21824.687,-21824.687
0.33,0.0,-0.05,-5347.631,-5347.631
0.33,0.0,-0.06,-843.15,-843.15
0.33,0.0,-0.07,-85.05,-85.05
0.33,0.0,-0.08,-5.45,-5.45
0.33,0.0,-0.09,-0.22,-0.22
0.33,0.0,-0.1,-0.006,-0.006
0.33,0.0,-0.11,-0.0,-0.0
0.33,0.0,-0.12,-0.0,-0.0
0.33,0.0,-0.13,-0.0,-0.0
0.33,0.0,-0.14,-0.0,-0.0
0.33,0.0,-0.15,-0.0,-0.0
0.33,0.0,-0.16,-0.0,-0.0
0.33,0.0,-0.17,-0.0,0.0
0.33,0.0,-0.18,-0.0,0.0
0.33,0.0,-0.19,-0.0,0.0
0.33,0.0,-0.2,-0.0,0.0
0.32,0.0,0.4,2039192.24,2039192.24
0.32,0.0,0.39,2039182.836,2039182.836
0.32,0.0,0.38,2039169.0,2039169.0
0.32,0.0,0.37,2039148.642,2039148.642
0.32,0.0,0.36,2039118.693,2039118.693
0.32,0.0,0.35,2039074.636,2039074.636
0.32,0.0,0.34,2039009.838,2039009.838
0.32,0.0,0.33,2038914.553,2038914.553
0.32,0.0,0.32,2038774.484,2038774.484
0.32,0.0,0.31,2038568.688,2038568.688
0.32,0.0,0.3,2038266.538,2038266.538
0.32,0.0,0.29,2037823.387,2037823.387
0.32,0.0,0.28,2037173.53,2037173.53
0.32,0.0,0.27,2036223.982,2036223.982
0.32,0.0,0.26,2034840.978,2034840.978
0.32,0.0,0.25,2032835.147,2032835.147
0.32,0.0,0.24,2029943.585,2029943.585
0.32,0.0,0.23,2025809.885,2025809.885
0.32,0.0,0.22,2019965.956,2019965.956
0.32,0.0,0.21,2011821.361,2011821.361
0.32,0.0,0.2,2000666.615,2000666.615
0.32,0.0,0.19,1985693.777,1985693.777
0.32,0.0,0.18,1966030.329,1966030.329
0.32,0.0,0.17,1940411.042,1940411.042
0.32,0.0,0.16,1909019.46,1909019.46
0.32,0.0,0.15,1869858.716,1869858.716
0.32,0.0,0.14,1822379.907,1822379.907
0.32,0.0,0.13,1765654.836,1765654.836
0.32,0.0,0.12,1698738.062,1698738.062
0.32,0.0,0.11,1620680.797,1620680.797
0.32,0.0,0.1,1530564.115,1530564.115
0.32,0.0,0.09,1427553.388,1427553.388
0.32,0.0,0.08,1310974.684,1310974.684
0.32,0.0,0.07,1180412.428,1180412.428
0.32,0.0,0.06,1035822.353,1035822.353
0.32,0.0,0.05,877634.987,877634.987
0.32,0.0,0.04,706793.477,706793.477
0.32,0.0,0.03,524843.978,524843.978
0.32,0.0,0.02,335452.658,335452.658
0.32,0.0,0.01,150740.485,150740.485
0.32,0.0,-0.0,-0.0,-0.0
0.32,0.0,-0.01,-80051.394,-80051.394
0.32,0.0,-0.02,-82896.388,-82896.388
0.32,0.0,-0.03,-47461.407,-47461.407
0.32,0.0,-0.04,-17071.981,-17071.981
0.32,0.0,-0.05,-3944.522,-3944.522
0.32,0.0,-0.06,-585.769,-585.769
0.32,0.0,-0.07,-55.623,-55.623
0.32,0.0,-0.08,-3.355,-3.355
0.32,0.0,-0.09,-0.128,-0.128
0.32,0.0,-0.1,-0.003,-0.003
0.32,0.0,-0.11,-0.0,-0.0
0.32,0.0,-0.12,-0.0,-0.0
0.32,0.0,-0.13,-0.0,-0.0
0.32,0.0,-0.14,-0.0,-0.0
0.32,0.0,-0.15,-0.0,-0.0
0.32,0.0,-0.16,-0.0,0.0
0.32,0.0,-0.17,-0.0,0.0
0.32,0.0,-0.18,-0.0,0.0
